# statink_id,rotation_period,shift_start,shift_start,splatnet_number,stage_key,stage_name,clear_wave,fail_reason,fail_reason,hazard_level,title_before,title_before,title_before,title_after,title_after,title_after,w1_event,w1_event,w1_water,w1_water,w1_quota,w1_delivers,w1_appearances,w1_pwr_eggs,w2_event,w2_event,w2_water,w2_water,w2_quota,w2_delivers,w2_appearances,w2_pwr_eggs,w3_event,w3_event,w3_water,w3_water,w3_quota,w3_delivers,w3_appearances,w3_pwr_eggs,player_id,player_name,player_w1_weapon,player_w1_weapon,player_w2_weapon,player_w2_weapon,player_w3_weapon,player_w3_weapon,player_special,player_special,player_w1_sp_use,player_w2_sp_use,player_w3_sp_use,player_rescues,player_rescued,player_golden_eggs,player_power_eggs,mate1_id,mate1_name,mate1_w1_weapon,mate1_w1_weapon,mate1_w2_weapon,mate1_w2_weapon,mate1_w3_weapon,mate1_w3_weapon,mate1_special,mate1_special,mate1_w1_sp_use,mate1_w2_sp_use,mate1_w3_sp_use,mate1_rescues,mate1_rescued,mate1_golden_eggs,mate1_power_eggs,mate2_id,mate2_name,mate2_w1_weapon,mate2_w1_weapon,mate2_w2_weapon,mate2_w2_weapon,mate2_w3_weapon,mate2_w3_weapon,mate2_special,mate2_special,mate2_w1_sp_use,mate2_w2_sp_use,mate2_w3_sp_use,mate2_rescues,mate2_rescued,mate2_golden_eggs,mate2_power_eggs,mate3_id,mate3_name,mate3_w1_weapon,mate3_w1_weapon,mate3_w2_weapon,mate3_w2_weapon,mate3_w3_weapon,mate3_w3_weapon,mate3_special,mate3_special,mate3_w1_sp_use,mate3_w2_sp_use,mate3_w3_sp_use,mate3_rescues,mate3_rescued,mate3_golden_eggs,mate3_power_eggs,drizzler_appearances,drizzler_player_kills,drizzler_mate1_kills,drizzler_mate2_kills,drizzler_mate3_kills,flyfish_appearances,flyfish_player_kills,flyfish_mate1_kills,flyfish_mate2_kills,flyfish_mate3_kills,goldie_appearances,goldie_player_kills,goldie_mate1_kills,goldie_mate2_kills,goldie_mate3_kills,griller_appearances,griller_player_kills,griller_mate1_kills,griller_mate2_kills,griller_mate3_kills,maws_appearances,maws_player_kills,maws_mate1_kills,maws_mate2_kills,maws_mate3_kills,scrapper_appearances,scrapper_player_kills,scrapper_mate1_kills,scrapper_mate2_kills,scrapper_mate3_kills,steel_eel_appearances,steel_eel_player_kills,steel_eel_mate1_kills,steel_eel_mate2_kills,steel_eel_mate3_kills,steelhead_appearances,steelhead_player_kills,steelhead_mate1_kills,steelhead_mate2_kills,steelhead_mate3_kills,stinger_appearances,stinger_player_kills,stinger_mate1_kills,stinger_mate2_kills,stinger_mate3_kills
109721,217506,1566171352,2019-08-18T19:35:52-04:00,1169,dam,Spawning Grounds,3,,,119.0,profreshional,Profreshional,60,profreshional,Profreshional,80,,,high,High Tide,14,36,30,1073,,,normal,Mid Tide,15,39,29,726,,,high,High Tide,17,36,20,923,aeda69d2070fafb6,CassTheFae,sshooter,Splattershot,promodeler_mg,Aerospray MG,splatspinner,Mini Splatling,jetpack,Inkjet,0,0,0,5,4,41,571,d8c9337c875624fe,maq,barrelspinner,Heavy Splatling,spygadget,Undercover Brella,splatscope,Splatterscope,chakuchi,Splashdown,0,0,2,4,3,18,640,58d2987f73a50c25,GayBunBot,kelvin525,Glooga Dualies,squiclean_a,Classic Squiffer,kuma_slosher,Grizzco Slosher,presser,Sting Ray,0,0,0,2,4,11,840,1f75466b352f40df,jayden,kuma_slosher,Grizzco Slosher,clashblaster,Clash Blaster,splatcharger,Splat Charger,pitcher,Splat-Bomb Launcher,0,0,2,1,1,9,671,6,,1,1,2,4,1,,,,0,,,,,0,,,,,6,2,1,2,1,10,5,2,1,2,8,5,1,1,1,2,1,,1,,6,,3,2,1
109722,217506,1566171785,2019-08-18T19:43:05-04:00,1170,dam,Spawning Grounds,2,wipe_out,Wipe out,123.0,profreshional,Profreshional,80,profreshional,Profreshional,80,,,high,High Tide,14,36,25,855,mothership,The Mothership,low,Low Tide,16,21,16,721,,,normal,Mid Tide,18,39,18,713,aeda69d2070fafb6,CassTheFae,l3reelgun,L-3 Nozzlenose,kuma_slosher,Grizzco Slosher,promodeler_mg,Aerospray MG,presser,Sting Ray,0,2,0,1,4,21,362,d8c9337c875624fe,maq,soytuber,Goo Tuber,rapid,Rapid Blaster,dynamo,Dynamo Roller,chakuchi,Splashdown,1,0,1,1,2,14,685,58d2987f73a50c25,GayBunBot,kuma_slosher,Grizzco Slosher,kelvin525,Glooga Dualies,hotblaster,Blaster,pitcher,Splat-Bomb Launcher,0,0,0,5,0,10,782,565af64bb1ca74f3,◇Snøwy12◇,bold,Sploosh-o-matic,splatspinner,Mini Splatling,kuma_slosher,Grizzco Slosher,jetpack,Inkjet,0,0,0,1,2,16,460,4,2,,,1,1,,1,,,0,,,,,0,,,,,5,1,,1,3,6,1,2,1,1,5,1,1,3,,0,,,,,9,3,1,2,
109723,217506,1566172206,2019-08-18T19:50:06-04:00,1171,dam,Spawning Grounds,3,,,154.2,profreshional,Profreshional,80,profreshional,Profreshional,100,,,normal,Mid Tide,17,39,29,778,,,normal,Mid Tide,18,36,19,655,,,normal,Mid Tide,20,36,23,726,aeda69d2070fafb6,CassTheFae,sshooter,Splattershot,barrelspinner,Heavy Splatling,hotblaster,Blaster,chakuchi,Splashdown,0,0,2,3,7,24,354,d8c9337c875624fe,maq,splatspinner,Mini Splatling,hokusai,Octobrush,splatscope,Splatterscope,presser,Sting Ray,0,1,1,4,4,10,462,58d2987f73a50c25,GayBunBot,kuma_slosher,Grizzco Slosher,rapid,Rapid Blaster,sputtery,Dapple Dualies,pitcher,Splat-Bomb Launcher,0,0,2,6,5,11,817,4192ded57d9060e4,Dustin,kuma_slosher,Grizzco Slosher,maneuver,Splat Dualies,bottlegeyser,Squeezer,jetpack,Inkjet,0,1,1,6,3,26,526,13,3,1,2,2,7,1,,1,1,0,,,,,0,,,,,8,2,,,3,5,2,,3,,9,1,,3,5,3,3,,,,6,,,3,2
109724,217506,1566172634,2019-08-18T19:57:14-04:00,1172,dam,Spawning Grounds,3,,,131.0,profreshional,Profreshional,100,profreshional,Profreshional,120,mothership,The Mothership,normal,Mid Tide,15,29,19,655,cohock_charge,Cohock Charge,low,Low Tide,16,36,25,1376,,,low,Low Tide,18,39,23,858,aeda69d2070fafb6,CassTheFae,rapid,Rapid Blaster,quadhopper_black,Dark Tetra Dualies,bucketslosher,Slosher,pitcher,Splat-Bomb Launcher,0,0,0,0,4,31,428,d8c9337c875624fe,maq,dynamo,Dynamo Roller,spygadget,Undercover Brella,bold,Sploosh-o-matic,presser,Sting Ray,2,0,0,5,2,17,555,58d2987f73a50c25,GayBunBot,longblaster,Range Blaster,kuma_slosher,Grizzco Slosher,96gal,.96 Gal,jetpack,Inkjet,0,0,2,5,1,8,1218,ab817be32b62f417,Florence,kuma_slosher,Grizzco Slosher,furo,Bloblobber,kugelschreiber,Ballpoint Splatling,chakuchi,Splashdown,1,0,1,0,3,13,688,6,1,,2,1,4,1,,,1,0,,,,,0,,,,,3,1,,1,1,4,1,1,1,1,6,2,2,1,1,6,1,,2,1,3,,,,2
109987,217530,1566247356,2019-08-19T16:42:36-04:00,1173,donburako,Marooner's Bay,3,,,92.0,profreshional,Profreshional,100,profreshional,Profreshional,120,,,normal,Mid Tide,11,18,12,414,,,low,Low Tide,12,36,33,750,,,low,Low Tide,14,33,25,854,aeda69d2070fafb6,CassTheFae,rapid_elite,Rapid Blaster Pro,dualsweeper,Dualie Squelchers,sharp,Splash-o-matic,presser,Sting Ray,0,0,0,4,2,29,474,2c181b6d6837a8e5,JomarDanie,clashblaster,Clash Blaster,rapid_elite,Rapid Blaster Pro,dualsweeper,Dualie Squelchers,jetpack,Inkjet,0,0,2,0,4,13,377,2cb15c5d211acdd2,Noah,sharp,Splash-o-matic,clashblaster,Clash Blaster,rapid_elite,Rapid Blaster Pro,pitcher,Splat-Bomb Launcher,0,0,0,4,2,15,512,ba24d4838376fa33,TwoJ22Yay!,dualsweeper,Dualie Squelchers,sharp,Splash-o-matic,clashblaster,Clash Blaster,chakuchi,Splashdown,1,0,0,3,3,13,655,4,3,,,,5,,,1,1,0,,,,,0,,,,,9,2,3,,4,7,2,,3,1,6,2,1,,2,3,1,,1,1,2,,,2,
110280,217530,1566259301,2019-08-19T20:01:41-04:00,1174,donburako,Marooner's Bay,3,,,140.6,profreshional,Profreshional,120,profreshional,Profreshional,140,,,normal,Mid Tide,16,39,19,697,,,normal,Mid Tide,17,45,27,691,,,normal,Mid Tide,19,45,28,781,aeda69d2070fafb6,CassTheFae,clashblaster,Clash Blaster,rapid_elite,Rapid Blaster Pro,sharp,Splash-o-matic,jetpack,Inkjet,0,0,0,1,3,23,355,1fdf0d212919c6cc,Torque,sharp,Splash-o-matic,clashblaster,Clash Blaster,dualsweeper,Dualie Squelchers,pitcher,Splat-Bomb Launcher,0,0,2,6,0,25,696,2804c92678607ecf,orca spice,rapid_elite,Rapid Blaster Pro,dualsweeper,Dualie Squelchers,clashblaster,Clash Blaster,presser,Sting Ray,0,0,2,0,3,11,523,e8f76fa5bd73787f,Jerry,dualsweeper,Dualie Squelchers,sharp,Splash-o-matic,rapid_elite,Rapid Blaster Pro,chakuchi,Splashdown,0,0,2,2,3,15,595,6,,3,1,1,7,,3,,2,0,,,,,0,,,,,5,2,,2,,6,,3,1,2,13,2,4,4,3,4,1,2,,1,7,2,4,,1
110281,217530,1566305744,2019-08-20T08:55:44-04:00,1175,donburako,Marooner's Bay,2,time_limit,Time is up,118.6,profreshional,Profreshional,140,profreshional,Profreshional,140,,,low,Low Tide,14,36,28,906,mothership,The Mothership,normal,Mid Tide,15,26,20,516,,,normal,Mid Tide,17,24,12,620,aeda69d2070fafb6,CassTheFae,clashblaster,Clash Blaster,rapid_elite,Rapid Blaster Pro,dualsweeper,Dualie Squelchers,chakuchi,Splashdown,0,0,0,1,2,20,547,ceaa6f6944641390,wooommmy,sharp,Splash-o-matic,clashblaster,Clash Blaster,rapid_elite,Rapid Blaster Pro,presser,Sting Ray,0,1,1,3,4,8,413,86adc6d92958b259,orangicle,dualsweeper,Dualie Squelchers,sharp,Splash-o-matic,clashblaster,Clash Blaster,pitcher,Splat-Bomb Launcher,0,0,0,2,1,11,636,8e5d67636b764e2a,Advent,rapid_elite,Rapid Blaster Pro,dualsweeper,Dualie Squelchers,sharp,Splash-o-matic,jetpack,Inkjet,0,0,1,2,1,22,446,5,,,3,1,4,,1,,,0,,,,,0,,,,,3,,,,1,5,,2,,2,3,,,1,1,2,1,,,1,6,2,1,1,2
110282,217530,1566306175,2019-08-20T09:02:55-04:00,1176,donburako,Marooner's Bay,1,wipe_out,Wipe out,125.0,profreshional,Profreshional,140,profreshional,Profreshional,135,,,normal,Mid Tide,15,33,25,545,,,normal,Mid Tide,16,24,10,486,,,,,18,,,,aeda69d2070fafb6,CassTheFae,rapid_elite,Rapid Blaster Pro,clashblaster,Clash Blaster,,,chakuchi,Splashdown,0,0,,2,1,12,226,86adc6d92958b259,orangicle,dualsweeper,Dualie Squelchers,rapid_elite,Rapid Blaster Pro,,,pitcher,Splat-Bomb Launcher,0,1,,1,1,4,322,8e5d67636b764e2a,Advent,sharp,Splash-o-matic,dualsweeper,Dualie Squelchers,,,presser,Sting Ray,0,0,,1,2,11,203,f0029046b95bcf1b,Nicholas,clashblaster,Clash Blaster,sharp,Splash-o-matic,,,jetpack,Inkjet,0,1,,1,1,8,280,5,1,,,2,6,,,1,1,0,,,,,0,,,,,3,1,1,,1,5,1,1,,2,5,1,1,1,1,2,,,1,,2,1,1,,
110283,217530,1566306485,2019-08-20T09:08:05-04:00,1177,donburako,Marooner's Bay,0,time_limit,Time is up,101.2,profreshional,Profreshional,135,profreshional,Profreshional,115,,,normal,Mid Tide,13,21,11,463,,,,,14,,,,,,,,16,,,,aeda69d2070fafb6,CassTheFae,sharp,Splash-o-matic,,,,,presser,Sting Ray,0,,,2,1,5,153,65ecbdbf6576d349,★CBG_010▼,rapid_elite,Rapid Blaster Pro,,,,,chakuchi,Splashdown,1,,,2,0,2,83,2434ac66d93fa47e,ThatShyGuy,dualsweeper,Dualie Squelchers,,,,,jetpack,Inkjet,0,,,0,3,3,90,4af3183f72a91087,Gabe,clashblaster,Clash Blaster,,,,,pitcher,Splat-Bomb Launcher,0,,,1,1,1,137,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,4,1,,,1,4,1,,1,1,1,,,,1,1,1,,,
115080,217572,1566569202,2019-08-23T10:06:42-04:00,1178,tokishirazu,Salmonid Smokeyard,1,wipe_out,Wipe out,102.0,profreshional,Profreshional,40,profreshional,Profreshional,30,,,normal,Mid Tide,13,30,22,694,fog,Fog,normal,Mid Tide,14,29,18,445,,,,,16,,,,aeda69d2070fafb6,CassTheFae,bamboo14mk1,Bamboozler 14 Mk I,nzap85,N-ZAP '85,,,presser,Sting Ray,0,0,,1,2,13,226,e7a41be0a0a07f7e,wlwooloo,hissen,Tri-Slosher,variableroller,Flingza Roller,,,chakuchi,Splashdown,0,0,,1,2,6,316,26adbbe4c4153a6b,migs,nzap85,N-ZAP '85,bamboo14mk1,Bamboozler 14 Mk I,,,pitcher,Splat-Bomb Launcher,0,0,,2,0,11,220,0c8447dd4fe78080,kirikase,variableroller,Flingza Roller,hissen,Tri-Slosher,,,jetpack,Inkjet,0,1,,1,1,10,377,3,,1,2,,3,,,,2,2,1,,,1,0,,,,,1,,,1,,3,,1,1,,5,3,1,,1,4,1,,,,3,2,,,
115081,217572,1566569503,2019-08-23T10:11:43-04:00,1179,tokishirazu,Salmonid Smokeyard,3,,,114.6,profreshional,Profreshional,30,profreshional,Profreshional,50,,,normal,Mid Tide,14,36,24,659,,,normal,Mid Tide,15,24,16,633,,,high,High Tide,17,42,33,959,aeda69d2070fafb6,CassTheFae,nzap85,N-ZAP '85,bamboo14mk1,Bamboozler 14 Mk I,variableroller,Flingza Roller,pitcher,Splat-Bomb Launcher,0,0,0,2,4,23,379,e7a41be0a0a07f7e,wlwooloo,bamboo14mk1,Bamboozler 14 Mk I,nzap85,N-ZAP '85,hissen,Tri-Slosher,chakuchi,Splashdown,0,0,1,2,4,10,484,73ba3442f255b294,Dream,hissen,Tri-Slosher,variableroller,Flingza Roller,nzap85,N-ZAP '85,jetpack,Inkjet,0,0,2,3,1,24,675,4ea28f5f3388d74f,Potato,variableroller,Flingza Roller,hissen,Tri-Slosher,bamboo14mk1,Bamboozler 14 Mk I,presser,Sting Ray,0,0,2,4,2,16,713,7,,,4,1,7,1,1,3,1,0,,,,,0,,,,,5,,1,,1,7,3,,3,,4,,,2,2,6,,1,4,,6,4,,2,
115082,217572,1566570018,2019-08-23T10:20:18-04:00,1180,tokishirazu,Salmonid Smokeyard,3,,,94.0,profreshional,Profreshional,50,profreshional,Profreshional,70,cohock_charge,Cohock Charge,low,Low Tide,12,30,21,1247,,,normal,Mid Tide,13,30,17,664,cohock_charge,Cohock Charge,low,Low Tide,15,24,16,839,aeda69d2070fafb6,CassTheFae,variableroller,Flingza Roller,nzap85,N-ZAP '85,bamboo14mk1,Bamboozler 14 Mk I,jetpack,Inkjet,0,0,0,2,3,10,1024,e7a41be0a0a07f7e,wlwooloo,hissen,Tri-Slosher,bamboo14mk1,Bamboozler 14 Mk I,nzap85,N-ZAP '85,chakuchi,Splashdown,0,0,0,1,4,17,356,4d40cf163f9b0304,Shawn,nzap85,N-ZAP '85,hissen,Tri-Slosher,variableroller,Flingza Roller,presser,Sting Ray,0,1,1,8,1,26,619,9ddeec199cfcdc9f,Woomy!!!,bamboo14mk1,Bamboozler 14 Mk I,variableroller,Flingza Roller,hissen,Tri-Slosher,pitcher,Splat-Bomb Launcher,0,0,0,1,4,1,751,2,,,,1,10,2,,,4,0,,,,,0,,,,,6,2,,2,1,3,1,,2,,4,2,,2,,10,4,1,2,1,1,,,,1
115083,217572,1566570467,2019-08-23T10:27:47-04:00,1181,tokishirazu,Salmonid Smokeyard,3,,,91.0,profreshional,Profreshional,70,profreshional,Profreshional,90,fog,Fog,high,High Tide,11,30,30,784,,,normal,Mid Tide,12,30,25,629,,,normal,Mid Tide,14,24,19,537,aeda69d2070fafb6,CassTheFae,bamboo14mk1,Bamboozler 14 Mk I,nzap85,N-ZAP '85,hissen,Tri-Slosher,presser,Sting Ray,0,0,0,3,8,30,515,e7a41be0a0a07f7e,wlwooloo,nzap85,N-ZAP '85,bamboo14mk1,Bamboozler 14 Mk I,variableroller,Flingza Roller,chakuchi,Splashdown,0,0,0,3,6,6,420,0af547b29419ac3c,Ken Kaniff,hissen,Tri-Slosher,variableroller,Flingza Roller,nzap85,N-ZAP '85,pitcher,Splat-Bomb Launcher,0,0,0,8,0,24,706,d3f578f08129ef65,kitty yeet,variableroller,Flingza Roller,hissen,Tri-Slosher,bamboo14mk1,Bamboozler 14 Mk I,jetpack,Inkjet,0,0,0,3,3,14,309,1,,,,,4,1,2,,,2,,,2,,0,,,,,5,2,1,,,9,6,,3,,4,1,,3,,9,2,,3,1,2,,,1,
115084,217572,1566570918,2019-08-23T10:35:18-04:00,1182,tokishirazu,Salmonid Smokeyard,2,wipe_out,Wipe out,102.4,profreshional,Profreshional,90,profreshional,Profreshional,90,,,low,Low Tide,13,24,16,512,,,normal,Mid Tide,14,27,14,530,,,normal,Mid Tide,16,18,14,381,aeda69d2070fafb6,CassTheFae,bamboo14mk1,Bamboozler 14 Mk I,variableroller,Flingza Roller,nzap85,N-ZAP '85,jetpack,Inkjet,0,0,0,3,3,17,366,e7a41be0a0a07f7e,wlwooloo,variableroller,Flingza Roller,nzap85,N-ZAP '85,hissen,Tri-Slosher,pitcher,Splat-Bomb Launcher,0,1,0,6,3,8,382,e479b545e75c3c65,agent 7,nzap85,N-ZAP '85,hissen,Tri-Slosher,bamboo14mk1,Bamboozler 14 Mk I,chakuchi,Splashdown,0,0,0,3,5,12,227,354970776dbe6f4d,LIZ (BFF),hissen,Tri-Slosher,bamboo14mk1,Bamboozler 14 Mk I,variableroller,Flingza Roller,presser,Sting Ray,0,1,0,2,3,7,448,7,1,2,,,3,,,,,0,,,,,0,,,,,2,,1,1,,5,3,,1,1,6,1,1,,1,8,1,1,,1,8,2,2,1,2
115085,217572,1566571320,2019-08-23T10:42:00-04:00,1183,tokishirazu,Salmonid Smokeyard,0,wipe_out,Wipe out,99.6,profreshional,Profreshional,90,profreshional,Profreshional,70,,,normal,Mid Tide,12,24,14,551,,,,,13,,,,,,,,15,,,,aeda69d2070fafb6,CassTheFae,nzap85,N-ZAP '85,,,,,jetpack,Inkjet,0,,,2,0,6,130,e7a41be0a0a07f7e,wlwooloo,bamboo14mk1,Bamboozler 14 Mk I,,,,,pitcher,Splat-Bomb Launcher,0,,,0,1,4,86,3b83ebcc62322a65,scottdeeee,hissen,Tri-Slosher,,,,,chakuchi,Splashdown,0,,,0,1,2,175,456f7ff018b3f6ab,Squiddo,variableroller,Flingza Roller,,,,,presser,Sting Ray,0,,,0,0,2,160,2,1,,1,,0,,,,,0,,,,,0,,,,,0,,,,,4,2,,1,,0,,,,,3,,,,2,1,,,,1
115086,217593,1566680621,2019-08-24T17:03:41-04:00,1184,shaketoba,Lost Outpost,2,wipe_out,Wipe out,110.0,profreshional,Profreshional,40,profreshional,Profreshional,40,,,normal,Mid Tide,13,27,21,512,goldie_seeking,Goldie Seeking,normal,Mid Tide,14,24,21,716,,,low,Low Tide,16,18,4,413,aeda69d2070fafb6,CassTheFae,maneuver,Splat Dualies,h3reelgun,H-3 Nozzlenose,liter4k_scope,E-liter 4K Scope,chakuchi,Splashdown,0,0,0,2,2,12,387,a9a6c5ea451cddb1,Z,h3reelgun,H-3 Nozzlenose,maneuver,Splat Dualies,splatroller,Splat Roller,jetpack,Inkjet,0,0,0,0,2,12,356,ebe139b7ae3fffb6,Dracoyena,splatroller,Splat Roller,liter4k_scope,E-liter 4K Scope,maneuver,Splat Dualies,pitcher,Splat-Bomb Launcher,0,0,1,4,0,13,584,0b517dd2558409ca,Juaneco,liter4k_scope,E-liter 4K Scope,splatroller,Splat Roller,h3reelgun,H-3 Nozzlenose,presser,Sting Ray,0,0,0,1,3,9,314,2,,1,1,,6,,,3,,1,1,,,,0,,,,,2,,1,,,2,,,,,1,,,1,,5,2,,2,1,6,1,,3,
115087,217638,1567024783,2019-08-28T16:39:43-04:00,1185,dam,Spawning Grounds,1,wipe_out,Wipe out,126.0,profreshional,Profreshional,40,profreshional,Profreshional,30,,,normal,Mid Tide,15,27,18,521,,,high,High Tide,16,36,25,742,,,,,18,,,,aeda69d2070fafb6,CassTheFae,l3reelgun,L-3 Nozzlenose,campingshelter,Tenta Brella,,,pitcher,Splat-Bomb Launcher,0,1,,1,4,11,323,0745af07bfe58e07,★Ln™Moodi,dualsweeper,Dualie Squelchers,l3reelgun,L-3 Nozzlenose,,,presser,Sting Ray,0,0,,2,1,9,435,c435ffbae6939526,★Ln™Kenny,52gal,.52 Gal,dualsweeper,Dualie Squelchers,,,jetpack,Inkjet,0,0,,1,4,14,152,8c237967463b0533,Grαce ミ☆,campingshelter,Tenta Brella,52gal,.52 Gal,,,chakuchi,Splashdown,0,0,,5,0,9,353,7,1,,1,1,3,,,1,,0,,,,,0,,,,,2,1,,,1,2,,1,,1,3,,1,1,1,4,,2,,2,7,4,2,,
115088,217638,1567113498,2019-08-29T17:18:18-04:00,1186,dam,Spawning Grounds,1,wipe_out,Wipe out,105.0,profreshional,Profreshional,30,profreshional,Profreshional,25,,,normal,Mid Tide,13,30,22,611,fog,Fog,high,High Tide,14,28,25,574,,,,,16,,,,aeda69d2070fafb6,CassTheFae,dualsweeper,Dualie Squelchers,campingshelter,Tenta Brella,,,pitcher,Splat-Bomb Launcher,0,0,,1,2,18,270,a185d09073a8ea4a,νεnυs,52gal,.52 Gal,l3reelgun,L-3 Nozzlenose,,,chakuchi,Splashdown,0,1,,1,2,5,336,85bccf63b39a4b4d,ayk òwó,l3reelgun,L-3 Nozzlenose,52gal,.52 Gal,,,presser,Sting Ray,0,0,,3,1,12,345,217c4c92405560ef,trigger!,campingshelter,Tenta Brella,dualsweeper,Dualie Squelchers,,,jetpack,Inkjet,0,0,,1,1,12,234,4,1,1,,1,4,1,,1,,2,,,,1,0,,,,,3,,1,1,1,2,,1,1,,2,,1,,,3,1,,,2,2,1,,,1
115089,217680,1567343584,2019-09-01T09:13:04-04:00,1187,tokishirazu,Salmonid Smokeyard,3,,,94.0,profreshional,Profreshional,40,profreshional,Profreshional,60,,,normal,Mid Tide,12,30,24,749,,,low,Low Tide,13,18,15,534,griller,The Griller,normal,Mid Tide,15,30,24,829,aeda69d2070fafb6,CassTheFae,screwslosher,Sloshing Machine,promodeler_mg,Aerospray MG,sshooter,Splattershot,pitcher,Splat-Bomb Launcher,0,0,0,3,5,21,404,2436df3d7904e796,Listless,liter4k_scope,E-liter 4K Scope,sshooter,Splattershot,prime,Splattershot Pro,jetpack,Inkjet,0,1,1,2,1,13,672,0a0e68547b2cfe8c,Queenie,kuma_blaster,Grizzco Blaster,liter4k_scope,E-liter 4K Scope,screwslosher,Sloshing Machine,presser,Sting Ray,0,1,1,5,3,17,590,fee63bf9e1e2ddb3,Ms. Gamer,sshooter,Splattershot,screwslosher,Sloshing Machine,liter4k_scope,E-liter 4K Scope,chakuchi,Splashdown,0,0,2,3,4,12,446,0,,,,,4,1,,,1,0,,,,,8,2,3,1,,2,,1,,1,5,2,1,1,1,0,,,,,6,1,2,,,5,1,,2,1
115090,217680,1567344018,2019-09-01T09:20:18-04:00,1188,tokishirazu,Salmonid Smokeyard,1,wipe_out,Wipe out,110.2,profreshional,Profreshional,60,profreshional,Profreshional,55,griller,The Griller,normal,Mid Tide,13,30,25,954,rush,Rush,normal,Mid Tide,14,15,2,600,,,,,16,,,,aeda69d2070fafb6,CassTheFae,kuma_blaster,Grizzco Blaster,screwslosher,Sloshing Machine,,,jetpack,Inkjet,0,1,,0,2,17,428,57c5e037a4b2db87,Batman,liter4k_scope,E-liter 4K Scope,nzap85,N-ZAP '85,,,chakuchi,Splashdown,0,2,,1,2,1,257,a2f71e72ca4aa653,Ryan☆,screwslosher,Sloshing Machine,sshooter,Splattershot,,,pitcher,Splat-Bomb Launcher,1,0,,3,1,6,507,da11e0833901c5c9,FABI ^_^,sshooter,Splattershot,liter4k_scope,E-liter 4K Scope,,,presser,Sting Ray,1,0,,1,0,3,362,0,,,,,0,,,,,6,1,3,,1,8,1,1,2,2,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,
115091,217680,1567344475,2019-09-01T09:27:55-04:00,1189,tokishirazu,Salmonid Smokeyard,0,wipe_out,Wipe out,102.6,profreshional,Profreshional,55,profreshional,Profreshional,35,,,normal,Mid Tide,13,15,10,318,,,,,14,,,,,,,,16,,,,aeda69d2070fafb6,CassTheFae,liter4k_scope,E-liter 4K Scope,,,,,jetpack,Inkjet,0,,,1,2,2,71,9a4499e62325448d,segnaro96,sshooter,Splattershot,,,,,presser,Sting Ray,0,,,2,1,4,77,bf063b060d2037d7,Bob,screwslosher,Sloshing Machine,,,,,pitcher,Splat-Bomb Launcher,0,,,1,2,2,95,c9c5f9812765b772,GeauxTigrs,nautilus47,Nautilus 47,,,,,chakuchi,Splashdown,0,,,3,2,2,75,1,,,,,2,,,,,0,,,,,0,,,,,2,1,,,1,1,,,,,1,,,,,2,1,,,,2,,1,,1
115092,217680,1567344831,2019-09-01T09:33:51-04:00,1190,tokishirazu,Salmonid Smokeyard,3,,,97.4,profreshional,Profreshional,15,profreshional,Profreshional,35,,,normal,Mid Tide,12,27,22,601,,,low,Low Tide,13,24,14,678,,,normal,Mid Tide,15,30,17,653,aeda69d2070fafb6,CassTheFae,liter4k_scope,E-liter 4K Scope,screwslosher,Sloshing Machine,kelvin525,Glooga Dualies,pitcher,Splat-Bomb Launcher,0,0,0,4,3,15,402,0ccdfa176a7944da,Army,kuma_blaster,Grizzco Blaster,sshooter,Splattershot,screwslosher,Sloshing Machine,presser,Sting Ray,0,0,2,5,1,11,681,092ba6c07cdb24ca,Lφνε,sshooter,Splattershot,dynamo,Dynamo Roller,liter4k_scope,E-liter 4K Scope,chakuchi,Splashdown,0,0,0,2,6,15,446,95385126b40778e3,HectorDP,screwslosher,Sloshing Machine,liter4k_scope,E-liter 4K Scope,sshooter,Splattershot,jetpack,Inkjet,0,0,2,4,5,12,403,9,3,1,2,2,4,1,,,,0,,,,,0,,,,,3,1,1,1,,2,1,1,,,4,2,,,2,3,1,,,1,11,4,1,2,
115093,217680,1567345299,2019-09-01T09:41:39-04:00,1191,tokishirazu,Salmonid Smokeyard,3,,,140.6,profreshional,Profreshional,35,profreshional,Profreshional,55,,,normal,Mid Tide,16,42,29,982,griller,The Griller,high,High Tide,17,35,32,944,,,low,Low Tide,19,45,28,837,aeda69d2070fafb6,CassTheFae,sshooter,Splattershot,hokusai,Octobrush,liter4k_scope,E-liter 4K Scope,jetpack,Inkjet,0,0,0,0,5,35,407,7e0b30318b997397,d(^u^)b,kuma_blaster,Grizzco Blaster,sshooter,Splattershot,screwslosher,Sloshing Machine,chakuchi,Splashdown,0,0,2,6,0,29,888,9be8c156a1acf238,Peter,screwslosher,Sloshing Machine,liter4k_scope,E-liter 4K Scope,sshooter,Splattershot,pitcher,Splat-Bomb Launcher,0,0,2,2,3,12,882,5c0cbb7fe957ab7d,LD☆Agent Z,liter4k_scope,E-liter 4K Scope,screwslosher,Sloshing Machine,rapid,Rapid Blaster,presser,Sting Ray,0,0,1,2,2,13,586,2,,1,,,3,1,1,,1,0,,,,,9,4,,2,1,7,1,4,1,1,4,1,2,,1,7,2,4,,1,5,,2,1,2,4,1,2,,
